keypoints_count,keypoints_mean_x,keypoints_mean_y,keypoints_std_x,keypoints_std_y,keypoints_response_mean,lbp_mean,lbp_std,lbp_uniformity,lbp_entropy,glcm_contrast,glcm_dissimilarity,glcm_homogeneity,glcm_energy,glcm_correlation,hu_moment_1,hu_moment_2,hu_moment_3,hu_moment_4,hu_moment_5,hu_moment_6,hu_moment_7,canny_edge_density,canny_edge_mean,canny_edge_std,sobel_mean,sobel_std,sobel_max,laplacian_var,laplacian_mean,intensity_mean,intensity_std,intensity_min,intensity_max,intensity_range,intensity_skewness,intensity_kurtosis,hist_entropy,hist_uniformity,bone_area_ratio,num_components,opening_area_ratio,closing_area_ratio,hough_lines_count,texture_regularity,texture_mean_local_std,label,image_path
45,121.5111111111111,54.37777777777778,36.25748794523368,50.896098470375634,30.11111111111111,6.465401785714286,2.274210454896397,0.3118017427812546,2.367604762241823,32.51741896436006,1.9566748652698767,0.6740000857211822,0.3895907905304796,0.9922696034493284,2.7101317329423433,6.784761723631933,6.999733651685678,6.998724437597392,6.99999999999984,-6.999999775261529,-6.999999999999937,0.02770248724489796,7.06413424744898,41.85035532027785,18.109960078208307,39.84853249188128,722.5953224315806,100.73056817044821,3.3744419642857144,47.57232541454081,45.836576004736465,0,200,200,0.6760330506987202,1.6664408076477477,2.6356416327559007,0.3164379647340439,0.3555883290816326,9,0.3526985012755102,0.3565051020408163,15,12.05700052605497,9.817882738649601,1,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_218_png.rf.d7fb276696b1f5925b5e33c908e03ef6.jpg
21,41.80952380952381,69.23809523809524,58.2111256324106,63.21460407058209,58.95238095238095,6.3364158163265305,2.0724448179687087,0.2762899664915893,2.3881742905733794,62.54202696023259,1.6033420559073275,0.7223941802540015,0.1215783785507845,0.9449818148545103,2.5620010226209726,6.69318352739222,6.999023810066594,6.999405380649794,6.999999999999897,-6.99999981675007,-6.999999999999981,0.01845503826530612,4.706034757653061,34.32043269047306,14.741172953911057,50.857250195327374,986.230196252376,252.57992990907658,3.514568718112245,53.55239556760204,24.013506249256213,0,255,255,0.007306469234132791,7.006675554347684,2.9008084234244866,0.1575231746745156,0.6303013392857143,3,0.6253985969387755,0.6331114477040817,7,9.876905096782181,6.2712018360796415,0,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_219_png.rf.230f2a3a0bc7108bc0d86c082de74f93.jpg
59,97.67796610169492,96.64406779661017,91.17787433771755,69.19384775038803,42.94915254237288,6.2939453125,2.0945427631532483,0.26600988166318557,2.4394061124883812,94.12130008036445,1.969029102018682,0.7199696575799532,0.11924477338309464,0.9709233670710267,2.9052384706599685,6.857377328019543,6.999981842132146,6.999987388515698,7.0,-6.999999997563565,-7.0,0.01805644132653061,4.604392538265306,33.95467076281582,18.904446754526536,69.15227452135396,687.9215071503435,286.00248746860035,4.108059630102041,119.80159837372449,40.803494722841904,0,255,255,-1.8147529510710434,6.000166699324651,2.90045564698356,0.1619710814991079,0.9178292410714286,1,0.9174705038265306,0.9207389987244898,11,14.323107822183488,8.122231480926764,0,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_219_png.rf.e022c12cc34ebd70b12a401c292b0a3f.jpg
22,64.45454545454545,56.59090909090909,61.28081953576671,63.61079031601556,70.63636363636364,6.329500159438775,2.0732335782986255,0.2765556885161333,2.394162282054224,41.50951974433632,1.4342686243367804,0.7293894024090598,0.13734896924269252,0.97044014606105,2.576010535088041,6.235537663032722,6.999585286219653,6.999676977228117,6.9999999999999725,-6.999999791111101,-6.999999999999998,0.017338966836734693,4.421436543367347,33.2853904506414,13.355309955711556,44.72076342504121,944.5358648563854,141.53674168966052,2.842753507653061,53.089225924744895,26.634718577975924,0,255,255,-0.25043737129680804,4.7223982914321585,2.9897493384997733,0.14087449406985145,0.6017219387755102,3,0.5983338647959183,0.6031967474489796,10,9.219157769917677,6.04879758360973,0,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_219_png.rf.edb092c362c10137266a19b660e0df23.jpg
110,110.92727272727272,93.71818181818182,43.1940040222144,53.13381594327867,18.227272727272727,5.526905293367347,2.5991640302622736,0.12918430028035355,3.1029583406018277,35.699014798602555,2.9094589774794546,0.46775024092976947,0.09771864595859779,0.9946633580812313,2.8838224872660154,6.822991604509042,6.999977100034912,6.999938832413006,-7.0,6.999999995058246,-6.999999999999999,0.05325255102040816,13.579400510204081,57.256851222238105,26.464779280643192,42.1178168840803,326.67108840544796,79.49368339476612,5.268315529336735,82.97735969387755,57.9177627410123,0,203,203,0.2043626736616576,1.4912328335615856,3.4018509925647917,0.18381115278991367,0.528679049744898,1,0.5268056441326531,0.5297552614795918,42,10.174043602132649,11.534795853110614,0,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_21_png.rf.314ccd9db42357389e3326d4a3eddb40.jpg
121,107.46280991735537,89.94214876033058,40.1721587160314,49.60793350319291,17.94214876033058,5.585857780612245,2.509310328897648,0.13513434385017825,3.061555774461789,32.612030374272535,2.748489491616068,0.496936357615645,0.11708150888070985,0.9948370776605847,2.8568922424525947,6.7732677463177975,6.999967389024802,6.9999137054912595,-7.0,6.9999999860020266,-6.999999999999999,0.06034757653061224,15.388632015306122,60.723069492578816,25.801497605996275,41.05742915121643,335.7439500571827,73.10922272351323,4.9927056760204085,75.46994579081633,56.258000188994615,0,196,196,0.2681744421329704,1.5327453878418804,3.374606462053033,0.18995465759557517,0.5266063456632653,1,0.5252112563775511,0.5278419961734694,47,9.864561921417785,11.164535215637144,0,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_21_png.rf.75cbedc13e80e2aeb31a3b6eebbac34a.jpg
184,115.69021739130434,95.05978260869566,37.3787418071178,46.26896452497733,17.255434782608695,6.364795918367347,2.353329807494156,0.27300806375098413,2.507904356913695,28.235842058601836,2.2895507938743673,0.6305919813091688,0.41741825319550663,0.9918583993458365,2.6792926046499654,6.315739285561426,6.999828677895277,6.999642998326884,-6.999999999999989,6.999999827239044,-6.999999999999983,0.05678013392857143,14.478934151785714,59.01261453734794,20.361771873911614,34.91418575150359,402.0447736260229,91.61818399234694,4.448860012755102,40.81981425382653,41.62004176700736,2,168,166,0.6748797675325175,2.152813241096538,3.081665394374991,0.23009710855960286,0.3466198979591837,19,0.3384287308673469,0.35154257015306123,53,6.531340492507316,8.070099196572158,0,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_21_png.rf.f240b0623f98296889bdb0738f8d256d.jpg
349,140.06303724928367,74.44412607449857,33.75831058374406,59.27349462143598,21.32951289398281,5.914042570153061,2.522405441098778,0.18766476203306642,2.8380055306028646,116.88499870190387,4.162153335363897,0.5111760630543485,0.24792063875371265,0.9825847404432142,2.7655792525278944,6.141430745107644,6.999642628201803,6.999955006423034,-6.999999999999999,6.99999999761999,-6.999999999999999,0.06475207270408163,16.511778539540817,62.75240789837524,33.47330895664676,65.14907141700466,802.8262576672489,444.2232113480319,8.047273596938776,67.96685666454081,57.98574941944681,2,255,253,0.36216491936439354,1.7820172574597024,3.4867929321220075,0.15585149044433905,0.38161670918367346,8,0.37416294642857145,0.38412786989795916,94,14.814396911739776,12.33165876607671,1,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_220_png.rf.02a2decb0199433c13df58d383de0837.jpg
54,111.18518518518519,97.03703703703704,50.87387238683894,37.54353668444684,39.77777777777778,6.138911033163265,2.2262144043993852,0.21534903612412454,2.6524812445380817,45.32077006931384,2.0194204597850267,0.664632937445186,0.17903532743595704,0.9889405303912635,2.69362553569711,6.8556712286267505,6.999631630425885,6.997428991956475,6.999999999999683,6.9999997963909335,6.999999999999516,0.028758769132653062,7.3334861288265305,42.61758960862374,19.045631287980665,44.97835427833249,554.690904919127,181.29876327514648,4.103276466836735,49.455835459183675,45.26033726357684,0,209,209,0.9905239308006502,2.5830752035131104,3.0403638981430117,0.21379536283472172,0.23389668367346939,7,0.2276187818877551,0.2366669323979592,19,10.22870528977546,9.305054803595715,0,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_220_png.rf.146738abaca20313e3c4bd9ed8d901a1.jpg
22,122.63636363636364,33.90909090909091,2.2268088570756164,14.84130933610365,112.68181818181819,6.049545599489796,2.1176005515243177,0.22496853327472816,2.5698665044300335,71.46931134606858,1.580598675176633,0.6731599207961556,0.09892203031351726,0.8753422901298407,2.5246805747193326,6.826647622685468,6.999764051941477,6.999356447156277,-6.999999999999958,-6.999999868455369,6.99999999999996,0.0027901785714285715,0.7114955357142857,13.45084144987969,14.245011033225218,46.12297500822904,878.3848814728086,281.09296476935305,3.2914341517857144,54.276048309948976,16.928227335342996,16,255,239,2.1499689217340485,24.19645053369397,2.7639431753249584,0.1714367308444967,0.6656170280612245,17,0.6560905612244898,0.6747050382653061,0,9.424601053217614,5.836818920240673,1,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_220_png.rf.2b73b05b8cb6f30beb07091313e1c0c5.jpg
345,145.49855072463768,75.85797101449275,33.10485096356561,58.162791048486355,22.75072463768116,6.219088807397959,2.4096333420662637,0.2590193980825094,2.5677555627553144,123.92893040548805,3.7672841039510123,0.58316195647616,0.33094240065257857,0.962414383717115,2.5283594912519196,5.519927389241302,6.998346791563081,6.999818635553283,6.999999999999977,6.999999755138593,-6.999999999999999,0.05943080357142857,15.154854910714286,60.28945492262592,30.37616924826034,67.39663757918206,945.4247722584806,484.10973684770875,7.086116868622449,35.66250797193877,40.593247724244904,0,253,253,0.9642782135887794,3.0149584221219583,3.2643463729711173,0.172085866486524,0.35841836734693877,12,0.350406568877551,0.36276307397959184,94,14.683905071361393,12.066691309136722,1,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_220_png.rf.43cb0deb6e2b52e0bda8cb3e07bc851e.jpg
75,125.86666666666666,91.53333333333333,57.85714207329021,47.42301363496654,36.72,6.21859056122449,2.2344831424722233,0.2357768519915263,2.584586628082236,43.55307236202605,1.9796844208109472,0.6711834511528656,0.19477165041697111,0.9892666994013871,2.6902413945687234,6.8932831471632365,6.999115052426735,6.997006447854242,6.999999999999141,6.999999662359294,6.999999999999268,0.03146922831632653,8.024653220663266,44.5184401339179,18.346800220486166,44.52929117373052,615.5988953856237,170.38051095499392,3.9125279017857144,46.34552375637755,45.02483916543533,0,210,210,1.0110589097837979,2.6217716056087528,3.078204006958778,0.19891076761124343,0.2321827168367347,6,0.22626355229591838,0.23427535076530612,23,11.8523928870671,9.663763099318944,0,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_220_png.rf.48bc1ad86741ed24ad56b6c066fdb427.jpg
33,142.0909090909091,33.09090909090909,30.262852152196015,20.95502201522113,59.03030303030303,5.9375,2.180052921329186,0.2068243610607389,2.6580764625215556,60.13293111162643,1.8610290093737025,0.642728439202738,0.09307435396263639,0.9554030269059606,2.717740980396031,6.691728134483757,6.999981936260946,6.999918456860501,-6.999999999999999,-6.9999999757206695,7.0,0.01327327806122449,3.384685905612245,29.18285125294429,17.949647816312755,49.32668290872589,756.0423268574319,215.52179643344198,3.773158482142857,80.22052375637755,26.22084709839314,0,252,252,-1.1341123757723155,6.917436021480679,2.948010814005731,0.15986949550401292,0.6790298150510204,2,0.6761997767857143,0.6843909438775511,9,11.2423702693085,7.786830001778713,1,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_220_png.rf.6c4e0d9c69129a56a92da82dd8e687fd.jpg
287,140.74912891986062,70.2439024390244,32.91684895663998,57.023588457059574,23.142857142857142,5.947146045918367,2.436411613176979,0.20027714101257948,2.7682435186405105,113.04393118740414,3.9338175859592948,0.5300747683109289,0.23423761122950712,0.980791492013701,2.7166333494757073,5.975798518788159,6.999571687243618,6.999960033529569,-7.0,6.999999963873917,6.999999999999999,0.06618702168367346,16.877690529336736,63.39522574592509,32.84006145788686,65.9591709715445,807.1901882456203,444.154787659794,7.370515784438775,58.69341916454081,54.25469201174718,0,254,254,0.47913192897524726,1.8931997711565054,3.493222793487713,0.1535168766522435,0.37709263392857145,7,0.3707748724489796,0.38046077806122447,82,14.606990803730408,12.219069109048867,1,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_220_png.rf.a4835870416348243828cd7240d5f0dd.jpg
19,117.84210526315789,29.105263157894736,2.158536489937882,12.4811214781285,111.0,6.9047552614795915,1.7840719311018276,0.44345258722918957,1.8053587951159202,46.748107443236094,0.8084497215982204,0.8401409566641073,0.23936564424711837,0.6940234595203254,1.6829662165252803,4.460233356634983,6.585950080483306,6.546734666103142,6.999999989109037,6.995921838906811,6.9999998635990215,0.0030293367346938774,0.7724808673469388,14.013775168849122,6.5179126915005465,37.97507208499099,946.176516301266,192.09372396917945,1.7239317602040816,6.55078125,8.725483384618911,0,244,244,13.218368826321461,264.1436999501223,1.1357589053187787,0.4906709790954987,0.002551020408163265,6,0.0,0.003985969387755102,0,7.294331564463965,2.5228212707278184,1,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_220_png.rf.ec71174da311df6bd3e5026282386e3f.jpg
51,100.52941176470588,108.0,44.44840716666886,27.373953556863746,50.13725490196079,6.6186224489795915,2.0523383292379718,0.3473409829846781,2.1732048803677175,36.90848990816124,1.5488749917410332,0.7474334218478953,0.32079063699662386,0.9853708738333162,2.5576837490931092,6.633403951385389,6.997104910732341,6.991319216039129,6.999999999994838,6.999999008507031,6.999999999991215,0.026606345663265307,6.784618144132653,41.03713663734511,14.106960270797185,36.443704862246335,693.4219494651146,186.65568845463713,3.249322385204082,29.11360012755102,35.4848827935681,0,202,202,1.2875774860431493,3.2127100209693658,2.64541449541304,0.2645486039640089,0.22718032525510204,15,0.22247688137755103,0.22923309948979592,14,8.865321689398781,7.124523800093602,0,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_220_png.rf.febc8fcdd8501aa34c5065ce812d4526.jpg
8,58.0,32.375,66.87114474868812,33.93352877317654,116.0,6.643514827806122,1.9873070081670778,0.3460306869041826,2.149542170801647,29.353442039784436,1.0187510054495423,0.7540730220311901,0.3764312720894121,0.9202275535694834,2.233888787486004,5.937689913161715,6.9822121170437885,6.998801256160958,6.999999999999344,-6.999999215076674,-6.999999999998889,0.009028220663265306,2.302196269132653,24.119700266943997,9.105074778701429,37.38317310142891,962.5466222474629,106.25186584135828,2.307716836734694,24.744240274234695,13.62123499533488,0,255,255,5.034081179793654,80.4779555843215,2.198250580529117,0.27627155394406283,0.4628308354591837,11,0.4567721619897959,0.4724170918367347,7,7.8481473582579175,3.8340286526090415,1,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_2212_png.rf.0e8801a661b7da83c8eada7c2368a10d.jpg
5,58.8,10.6,3.249615361854384,3.5552777669262356,188.2,6.986188616071429,1.783633993127313,0.4655655221789454,1.7815261455194933,23.486659412767423,0.537326573420803,0.8472555863963529,0.39965603935170035,0.8624128123425474,1.7373235777286349,4.315364924949073,6.262828326623434,6.958074795575119,6.99999999722136,-6.999780703161131,-6.999999998982195,0.0008569834183673469,0.21853077168367346,7.461741826220206,5.024637675947719,33.72059357078791,1058.6491392335802,83.13156718325982,1.1676100127551021,7.1611328125,9.22243229079604,0,255,255,15.881276075983363,397.48554792711195,1.322585882425963,0.452899602390122,0.0011559311224489796,1,0.0,0.0012555803571428572,0,7.084837402079815,1.8982122672444748,1,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_2212_png.rf.74d1f90abd82a745c76e37eb86611d38.jpg
9,97.44444444444444,36.888888888888886,90.24055642942012,32.06397925136709,100.88888888888889,6.506975446428571,2.0371801123081523,0.30849783681597986,2.2748756157645786,31.35003758316536,1.2170529672611374,0.7284763589904397,0.27112985499828535,0.9355477681145238,2.390537844685378,6.329015441988991,6.99656509039804,6.99970579862188,6.9999999999999565,-6.999999869312336,-6.999999999999948,0.00785235969387755,2.0023517219387754,22.5075604336862,10.799843359635586,37.688134874527826,920.0347819512043,120.262446011071,2.8205317283163267,36.20651307397959,15.726742799606324,0,255,255,2.785649084493601,37.62706306224317,2.443386207187891,0.24251859617950866,0.4774194834183674,16,0.47132095025510207,0.4873844068877551,9,7.678731278831823,4.620725979324366,1,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_2212_png.rf.b9551b802e6a643bd87f1c2b5a170224.jpg
36,145.88888888888889,149.08333333333334,74.17426095118387,66.92341186427629,47.22222222222222,6.182796556122449,2.0428943610966246,0.2560983313852546,2.4289019735233106,157.09850972628902,2.700362886487671,0.6881410016055749,0.09006101023957966,0.9440309928132518,2.8724692590823,6.922896998985124,6.999959216319578,6.999958653992755,7.0,-6.99999999426719,7.0,0.02977519132653061,7.592673788265306,43.341471141997964,27.004834335564496,80.09419231861935,672.0029761838856,683.4431812293526,6.819575095663265,109.13472576530613,38.195872163199105,0,245,245,-0.8433373029803946,3.2945403173764016,3.3553424914427947,0.12104247084016864,0.5962412308673469,7,0.5763512436224489,0.6084582270408163,21,13.741737033692372,11.096701453212319,1,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_2216_png.rf.7bd2d0a3d9ca5f12711c45ee7885ee5f.jpg
67,133.16417910447763,130.91044776119404,81.21385019276023,78.74021736789145,31.26865671641791,6.339644451530612,2.034587031535247,0.2847263919258128,2.3392497619685266,153.07294022440948,2.2551099055093196,0.7305083263245158,0.11373027361681234,0.9642697692388756,3.008847250628209,6.986196344065231,6.999992700016081,6.999993031466846,7.0,-6.999999999604725,7.0,0.02224170918367347,5.671635841836735,37.60451683702318,23.53124705158043,88.3059960534006,816.4802508328049,521.4494423725266,5.197444993622449,149.64178093112244,47.058520716439986,0,243,243,-1.9428888127196782,6.7626552663987916,3.0823961340600663,0.15605053391209706,0.9326371173469388,1,0.9324976084183674,0.9349689094387755,16,19.816874412124243,10.707020273817207,1,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_2216_png.rf.d44655f9512c3470654ab8f05a99932a.jpg
39,133.76923076923077,135.02564102564102,73.48310866030806,70.76776289819203,39.87179487179487,6.403140943877551,2.025424657988009,0.2986421668482852,2.2951312501626764,150.21574673570055,2.153647972906032,0.7423316933797569,0.12511155323187598,0.9716165627522622,3.024250108580907,6.989166400502489,6.999994313576766,6.999994631466371,7.0,-6.999999999730559,7.0,0.02130500637755102,5.43277662627551,36.821773148902665,22.47776990232037,88.07862899550915,853.8676712465463,508.8820068438021,4.966577646683674,151.5693957270408,52.106926826130135,0,248,248,-1.9195583277041415,6.121427659666562,3.0920323588456577,0.14257341739926593,0.913703762755102,1,0.9136838329081632,0.9148596938775511,15,18.694332972591017,10.178211194960687,1,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_2216_png.rf.efee35d53ead6b79564921d6994b9827.jpg
145,100.33793103448276,70.64137931034483,20.957171660203667,38.81533217545106,29.517241379310345,6.648377710459184,2.116623872778156,0.38736326304086294,2.0698243873824196,49.313484869244455,2.0361145129819347,0.7223909990910157,0.3527951450335187,0.9754629864721159,2.552808101004616,6.39298573619224,6.99991878341863,6.999972618161696,-7.0,-6.999999985095216,7.0,0.05020328443877551,12.801837531887756,55.68286564499466,18.445930641746294,43.97706874946987,886.4874505597921,225.53107281120455,3.9496970663265305,44.167350924744895,31.70769095507312,0,253,253,1.632526623780364,6.017076468101853,2.379269617892888,0.3864012324561272,0.16350446428571427,11,0.16139190051020408,0.16476004464285715,102,10.518258642251537,8.367298898128668,0,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_221_png.rf.176bd3a2f5f0682758c4438cc2736faa.jpg
402,147.98009950248758,107.53980099502488,54.121427893247876,64.19764768369322,17.176616915422887,5.147819674744898,2.4147313648564674,0.13447999060472732,3.0837840393287643,213.04528690592818,4.686975662555572,0.36251259631469795,0.0776824846986667,0.9419754304778097,2.9156856038205214,6.99570774416462,6.9999847491460745,6.999976464645079,-7.0,6.999999999537075,7.0,0.07832429846938775,19.972696109693878,68.5137133578509,42.28699476169564,92.04006849341094,988.0020242894242,721.4010346300252,9.879165338010203,143.2737364477041,42.98537160653425,0,255,255,-0.34906129092569094,2.7426225565902724,4.314640699469291,0.06234902473625043,0.5699139030612245,34,0.5498844068877551,0.5964205994897959,60,6.707675752890667,11.088142901521381,0,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_221_png.rf.6c38dbc5dc3f739aaa8b658a5517b31b.jpg
386,138.89896373056996,99.55699481865285,52.42717771019832,61.878102761248094,16.78497409326425,5.192980707908164,2.3841976164280902,0.13988778234614324,3.044697263721663,281.05933142006575,5.125607421690351,0.38029700571115455,0.07180827356460481,0.9336791212753603,2.639448030648699,6.978113406275013,6.99990029582939,6.999312478339506,6.999999999999974,6.999999968421844,6.999999999999968,0.08777104591836735,22.381616709183675,72.1552180671989,47.47697903192744,110.07528477305553,986.7218453039337,952.1458409665674,10.804707429846939,72.85096460459184,46.23741587825681,0,254,254,0.3819361024864351,2.6702974870215024,4.291912604293463,0.05754499582365423,0.45326450892857145,39,0.4284119897959184,0.4812061543367347,111,14.725218056092794,15.530905655907382,0,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_221_png.rf.83e796579264d47b4b79b4675667d357.jpg
147,112.51020408163265,69.2312925170068,19.08248024600846,46.84800550095847,24.367346938775512,6.810786033163265,1.9972657619189036,0.42194243958800326,1.9350464462511388,43.913439121290125,1.926896883788856,0.7499850829692754,0.4065389454027123,0.974350082009626,2.682856683788005,6.887564252211098,6.99999319729195,6.999994261966221,7.0,-6.999999999029353,7.0,0.04567920918367347,11.648198341836734,53.24105608041222,16.35886511868108,39.80625732158537,783.0006385693437,175.4046555868242,3.469427614795918,71.00829081632654,29.1898312469711,48,255,207,2.094798185253216,6.496833528567686,2.1043152667417937,0.4674037566319288,0.16493941326530612,9,0.16252790178571427,0.16581632653061223,93,9.840291044360018,7.015431899079237,0,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_221_png.rf.d5a658180471b9b3f521766327f803f2.jpg
140,100.65,67.63571428571429,18.70138459350766,33.80325654520914,32.33571428571429,6.880301339285714,2.0180600494723313,0.4678711444307017,1.8231807886123566,49.43625844937011,1.63848146238339,0.7656690366368359,0.5163055765946396,0.9551421964674757,2.2565406126478047,5.453633139982949,6.997880931637487,6.999100284715096,-6.9999999999997815,6.999999798189826,-6.999999999999814,0.0302734375,7.7197265625,43.691373235888705,14.254511158274408,42.29483227323739,969.2687965678045,249.84740534110742,3.2187101403061225,19.232840401785715,23.435660950631615,0,254,254,2.6441855501334675,11.593554075642977,2.025188280797667,0.46026040314948086,0.14817841198979592,7,0.14453125,0.1505500637755102,55,9.885867121703479,6.282362686357572,0,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_221_png.rf.e8c1779a78c53e7d8b78ae96ca8b85f8.jpg
377,140.10610079575596,101.73740053050398,52.40997728246465,63.050083301954025,18.411140583554378,5.139568718112245,2.354027636842087,0.140186830144321,3.044835229281969,317.5639193222112,5.2982869159779735,0.3714484207667189,0.06492902684349668,0.922553006500964,2.622460588676293,6.948777030638187,6.999767565778399,6.99920789250767,-6.999999999999996,6.9999999365983605,6.999999999999922,0.08087531887755102,20.623206313775512,69.52410352785719,49.79937237846661,115.08466353567265,989.2401124095201,1135.804514613662,11.544682716836734,74.13956871811224,45.54003866026896,0,253,253,0.4756354901639564,2.837144971250934,4.337623770837174,0.05530881186593923,0.4425422512755102,48,0.41703204719387754,0.4760243941326531,58,12.187545914027211,14.315168239314241,0,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_221_png.rf.f5dec2162ab576ca780b65fb63b23939.jpg
67,40.776119402985074,106.1044776119403,46.85634473214257,47.720934524496585,79.43283582089552,6.629982461734694,2.101176928083586,0.35285820537841167,2.1860176515315324,131.60230844032446,2.1967913860985004,0.7335631564536311,0.26303712361839965,0.9378162714129616,2.6593061828631233,6.463700781262504,6.9999965404714946,6.999909262774321,7.0,-6.999999966892412,-7.0,0.018494897959183673,4.716198979591836,34.3567781810346,19.26254656591483,74.93652487016857,986.0020283954796,545.297677766974,4.854890784438775,60.83862802933673,32.66242903995185,0,255,255,0.2477980063276168,6.651250277034616,2.5501652425251216,0.2425780838492375,0.8543726084183674,1,0.8543726084183674,0.8553292410714286,8,13.863438558039608,7.72971538763802,1,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_2228_png.rf.8183072cec786e892d51e90c396300b2.jpg
46,21.369565217391305,111.41304347826087,7.090589892833698,25.698567111938466,108.8695652173913,6.771603954081633,1.9746408330828782,0.3909041854734778,2.024076282020378,139.58456360258793,1.7792263981494574,0.769405022954788,0.2957122035882216,0.8358839717811224,2.2718830258548763,5.895689729281897,6.998634949975613,6.994309906256832,-6.9999999999969615,-6.999994207103911,-6.999999999997906,0.015605070153061224,3.9792928890306123,31.605140638923228,15.370456099529143,76.073515256133,1045.0004784687899,624.4285688864991,4.125239158163265,24.575733418367346,20.632199681178843,0,255,255,5.052975000134943,51.59741459134278,2.578538389550451,0.19396773024056307,0.3589365433673469,15,0.34512515943877553,0.36363998724489793,6,13.572436546812293,5.350480737761245,1,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_2228_png.rf.955c60256deb83f51650c47fcdb859f6.jpg
45,21.88888888888889,111.31111111111112,6.617224064589898,12.748546273939057,107.31111111111112,6.826550542091836,1.9813557667874733,0.38496443809092085,2.0462929583858753,169.09654503750082,1.9196817958693841,0.758682624064264,0.3017272608725282,0.8319798809444607,2.363098955041518,6.102616369421992,6.999761545868466,6.9978065985140026,-6.999999999999646,-6.999998177897357,-6.999999999999907,0.011698820153061224,2.9831991390306123,27.419268833243773,16.551915602339133,80.10045889951849,1060.6601717798212,831.9986450623493,4.748186383928571,31.166533801020407,22.454428962089548,0,255,255,4.132563313042794,39.947973158722,2.323532421550559,0.28029158710080443,0.36533402423469385,13,0.3503467793367347,0.36852279974489793,6,14.470702473625224,5.860628306415896,1,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_2228_png.rf.b120e8c9b23a9868d8ed3d70a7b85194.jpg
27,126.33333333333333,78.62962962962963,58.356503334945295,61.90802505757628,87.5925925925926,7.002869897959184,1.8642527168431677,0.486922835666252,1.7616063926818974,30.526282428441256,0.7244739030186587,0.8317879109308574,0.5204308001180511,0.8485205542922227,1.859701694186961,4.157113118801394,6.781735081446924,6.553175690463381,6.999999929935993,6.993552752189161,6.9999999525882135,0.002650669642857143,0.6759207589285714,13.111175563405256,6.214336402606266,29.959658911707503,998.7241861495095,248.85009157394484,1.7616589604591837,6.401128029336735,10.021613974547499,0,254,254,7.010604525606452,128.9444170345696,1.524443313707898,0.4410425493571517,0.2615593112244898,32,0.23899872448979592,0.27590880102040816,0,6.0815683071583475,2.7802321718446614,0,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_223_png.rf.94db955254e4b93fd043df9179b6149b.jpg
121,123.18181818181819,87.67768595041322,57.85133412034792,64.92414071466588,27.628099173553718,6.500079719387755,2.2124037927363545,0.32657628136710803,2.3103123549646183,58.92997602811128,1.7866437205727677,0.7032300633825088,0.42171354201641453,0.9725685124015852,2.482918810155016,5.356581813531317,6.993966623945754,6.995880289779821,6.999999999995422,6.999991649444086,6.999999999998625,0.02814094387755102,7.17594068877551,42.17073334516406,15.678314664249534,44.566302214103175,1040.6238513507174,451.05493336287907,4.244140625,29.351482780612244,32.75511966869524,0,255,255,0.591412400136144,2.636899988174686,2.4119400229322707,0.310850580350057,0.45210857780612246,29,0.4479432397959184,0.4529655612244898,11,9.761171411417974,7.509649034754775,0,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_223_png.rf.a26c0d5af0f054eaea94afd709033c59.jpg
